transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit
18051,1,2651,2017-09-12,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,1340089.87
18053,53,2087,2017-01-03,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,33259.0,80790.6372
18054,61,2016,2017-10-23,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,4051.1387999999997
18055,88,1293,2017-02-11,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0,456733.106
18056,1,714,2017-11-01,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,41533.0,1619016.3815000001
18057,90,481,2017-12-16,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,105421.7341
18058,37,938,2017-05-12,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,446241.2526
18059,21,1044,2017-08-02,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,532771.51
18060,41,1438,2017-05-15,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,36498.0,130406.3252
18061,85,547,2017-10-17,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0,154562.1504
18062,98,1309,2017-07-25,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,77064.6017
18063,93,1251,2017-03-09,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,245052.7527
18064,78,1041,2017-12-10,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,1252445.044
18065,1,76,2017-12-17,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,35455.0,1619016.3815000001
18066,1,489,2017-01-04,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,1340089.87
18067,10,3107,2017-09-26,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,648178.3674
18068,0,3465,2017-06-04,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,40618.0,39988.993800000004
18069,26,788,2017-07-14,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,1519868.2059
18070,97,3465,2017-03-24,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,35378.0,495571.19599999994
18071,25,1806,2017-06-12,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,1276823.0535
18072,17,702,2017-02-20,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,629960.968
18073,41,2928,2017-01-22,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0,130406.3252
18074,45,329,2017-06-10,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,40649.0,229828.1391
18075,54,954,2017-09-08,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,17375.7696
18076,38,39,2017-11-24,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,1303844.3203
18077,50,2958,2017-08-20,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,39915.0,23203.408799999997
18078,22,2585,2017-11-07,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,2730.9884
18079,42,1867,2017-07-29,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,2915729.0
18080,10,254,2017-11-19,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,34556.0,532771.51
18081,25,925,2017-03-20,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,1276823.0535
18082,49,2576,2017-03-03,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,213473.35629999998
18083,39,1762,2017-08-15,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,38991.0,1055890.62
18084,49,1797,2017-09-24,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,213473.35629999998
18085,59,2849,2017-02-07,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,34556.0,1782006.9936
18086,48,2813,2017-04-07,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41064.0,1675728.7392
18087,0,1700,2017-08-28,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,37539.0,7552.341
18088,74,1438,2017-12-08,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,37873.0,492345.5437
18089,49,744,2017-09-14,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,37823.0,213473.35629999998
18090,92,1726,2017-04-04,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,491766.0546
18091,80,319,2017-03-19,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,1002075.6888
18092,32,3411,2017-08-14,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,38750.0,135847.499
18093,31,2944,2017-11-30,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,39988.993800000004
18094,87,2217,2017-10-22,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,834024.6
18095,88,2361,2017-01-07,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,40303.0,2458162.4912
18096,33,2111,2017-02-10,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,40336.0,1530686.5392000002
18097,92,1821,2017-02-04,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,42145.0,491766.0546
18098,85,1636,2017-11-20,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,38859.0,492345.5437
18099,45,2877,2017-07-12,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,41009.0,37522.2351
18100,23,2471,2017-12-15,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,39031.0,422047.5544
18101,77,624,2017-07-29,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,986170.481
18102,21,222,2017-05-03,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,407860.1102
18103,69,3371,2017-01-29,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,471521.77199999994
18104,16,826,2017-10-14,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,40618.0,2458162.4912
18105,31,2278,2017-06-25,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,36361.0,39988.993800000004
18106,41,384,2017-08-31,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0,130406.3252
18107,76,620,2017-07-23,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38339.0,330050.9935
18108,0,1701,2017-03-19,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,194177.3016
18109,4,1494,2017-10-02,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40784.0,764962.9924000001
18110,27,188,2017-09-07,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,38750.0,163279.544
18111,77,1854,2017-02-05,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,37668.0,192466.04640000002
18112,60,2072,2017-11-27,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,42172.0,3479856.996
18113,45,1599,2017-06-23,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,37522.2351
18114,95,647,2017-06-25,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37337.0,300972.59079999995
18115,0,2766,2017-02-24,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,41848.0,130406.3252
18116,17,528,2017-02-27,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,629960.968
18117,91,452,2017-06-18,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,37626.0,7552.341
18118,0,3326,2017-10-19,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,86.5921
18119,4,829,2017-09-17,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,34996.0,147711.888
18120,58,2001,2017-05-21,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,34556.0,129030.32800000001
18121,21,2861,2017-06-04,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,34165.0,407860.1102
18122,32,311,2017-10-17,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,834024.6
18123,15,2617,2017-08-26,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,17375.7696
18124,98,1103,2017-11-27,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,33259.0,80790.6372
18125,60,2401,2017-02-02,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,42145.0,3479856.996
18126,96,2078,2017-10-26,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,1224112.5806
18127,14,1123,2017-12-20,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,1711762.7436
18128,9,1171,2017-03-15,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,41047.0,495571.19599999994
18129,80,3492,2017-06-10,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,1002075.6888
18130,25,2846,2017-09-26,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,1276823.0535
18131,43,929,2017-08-31,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,41848.0,748186.5004
18132,33,2550,2017-12-13,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,35560.0,1530686.5392000002
18133,95,1848,2017-03-18,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,39031.0,300972.59079999995
18134,60,975,2017-06-22,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779.0,3479856.996
18135,24,2380,2017-02-05,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,37337.0,1459182.684
18136,22,1331,2017-08-25,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0,248200.24149999997
18137,72,125,2017-05-28,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,97416.12
18138,23,2761,2017-10-03,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34071.0,422047.5544
18139,22,570,2017-09-02,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,33455.0,2730.9884
18140,4,2273,2017-12-04,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38258.0,764962.9924000001
18141,79,2591,2017-11-18,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,1406722.0182
18142,6,2194,2017-08-10,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,41701.0,31158.032399999996
18143,32,2350,2017-06-11,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,33888.0,135847.499
18144,52,1414,2017-12-12,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,33259.0,1062005.0628
18145,3,617,2017-09-12,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,813414.5124
18146,34,704,2017-03-28,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,359939.58160000003
18147,73,2639,2017-11-29,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,648178.3674
18148,15,145,2017-12-02,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,718000.3859999999
18149,86,2492,2017-12-23,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,359939.58160000003
18150,64,1812,2017-09-06,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,876594.4319999999
18151,96,1114,2017-08-22,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,1224112.5806
18152,87,3000,2017-02-23,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,834024.6
18153,60,1902,2017-11-08,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,34143.0,3479856.996
18154,35,3230,2017-04-22,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,163279.544
18155,34,403,2017-11-04,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,39526.0,359939.58160000003
18156,15,1949,2017-04-23,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,718000.3859999999
18157,62,541,2017-02-05,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,33879.0,142835.95520000003
18158,0,1966,2017-07-15,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,221453.1606
18159,33,1375,2017-02-08,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,36498.0,1530686.5392000002
18160,60,1773,2017-04-05,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,41047.0,3479856.996
18161,85,555,2017-06-10,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0,154562.1504
18162,79,1934,2017-10-12,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,41533.0,1272479.9958
18163,55,2818,2017-09-16,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,1134165.2044
18164,47,1439,2017-10-26,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,2635114.3940000003
18165,86,3446,2017-12-03,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,29470.244099999996
18166,89,2884,2017-10-14,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,78699.0426
18167,44,331,2017-09-02,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,37220.0,192466.04640000002
18168,66,1361,2017-11-03,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,310081.2858
18169,10,2099,2017-05-14,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,36668.0,648178.3674
18170,62,2386,2017-01-05,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0,142835.95520000003
18171,3,690,2017-07-04,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,813414.5124
18172,62,738,2017-08-25,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,40410.0,142835.95520000003
18173,47,1950,2017-12-24,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,41009.0,2635114.3940000003
18174,2,398,2017-12-18,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,3833.2937999999995
18175,1,2753,2017-10-24,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167.0,1340089.87
18176,68,1811,2017-02-21,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,73185.799
18177,1,1648,2017-12-17,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,1340089.87
18178,67,3495,2017-01-24,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,407860.1102
18179,36,119,2017-10-28,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,96106.7235
18180,89,2897,2017-11-14,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,78699.0426
18181,87,117,2017-12-25,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,38693.0,834024.6
18182,24,327,2017-04-13,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0,1459182.684
18183,59,272,2017-03-26,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,38647.0,778739.1848
18184,68,2815,2017-08-30,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,73185.799
18185,65,3478,2017-10-11,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,1407443.2405
18186,34,3231,2017-11-26,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,35560.0,359939.58160000003
18187,97,213,2017-02-01,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,37838.0,495571.19599999994
18188,85,2269,2017-03-05,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0,154562.1504
18189,14,3295,2017-03-10,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,41922.0,2037808.79
18190,68,1755,2017-11-12,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,73185.799
18191,84,2608,2017-10-30,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,36367.0,62523.9868
18192,59,513,2017-01-04,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,778739.1848
18193,23,1517,2017-12-02,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0,422047.5544
18194,70,1657,2017-09-07,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,147441.9996
18195,35,1084,2017-12-26,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,163279.544
18196,92,1077,2017-08-22,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37539.0,1782006.9936
18197,96,1366,2017-11-06,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,1224112.5806
18198,92,1999,2017-09-13,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37539.0,1782006.9936
18199,41,1821,2017-02-06,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,34586.0,718000.3859999999
18200,5,1478,2017-12-29,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,764962.9924000001
18201,67,61,2017-08-29,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,407860.1102
18202,71,1069,2017-02-25,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,2037808.79
18203,31,1553,2017-09-25,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0,154562.1504
18204,75,1420,2017-01-22,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,1619016.3815000001
18205,88,201,2017-03-09,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0,456733.106
18206,79,1281,2017-10-04,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,35455.0,1272479.9958
18207,0,793,2017-08-29,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,36361.0,39988.993800000004
18208,84,1291,2017-01-20,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,62523.9868
18209,12,69,2017-03-26,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,198953.84
18210,45,3329,2017-07-13,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,229828.1391
18211,0,725,2017-11-17,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,36498.0,130406.3252
18212,31,90,2017-11-30,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,39988.993800000004
18213,91,2982,2017-01-17,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,37539.0,7552.341
18214,14,2869,2017-07-15,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,1711762.7436
18215,28,424,2017-01-04,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0,2582757.7776
18216,50,679,2017-04-21,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0,23203.408799999997
18217,16,2184,2017-09-28,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,2458162.4912
18218,84,1050,2017-10-23,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38206.0,62523.9868
18219,0,23,2017-03-27,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0,30790.1352
18220,42,3482,2017-12-03,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,34071.0,2915729.0
18221,98,1599,2017-12-11,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,77064.6017
18222,81,1245,2017-06-20,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0,306091.71300000005
18223,12,1728,2017-08-07,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,198953.84
18224,38,3347,2017-05-10,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,33549.0,813414.5124
18225,15,2805,2017-01-24,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,17375.7696
18226,22,2307,2017-10-10,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,35160.0,248200.24149999997
18227,61,269,2017-05-12,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,34143.0,4051.1387999999997
18228,5,2951,2017-04-11,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,764962.9924000001
18229,78,3426,2017-10-31,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,1252445.044
18230,88,580,2017-03-22,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,38482.0,456733.106
18231,51,2857,2017-02-18,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,42295.0,2413611.2440000004
18232,26,2060,2017-10-16,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,1519868.2059
18233,0,2647,2017-01-10,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0,7552.341
18234,79,1152,2017-08-14,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,38206.0,1272479.9958
18235,0,1674,2017-09-27,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,86.5921
18236,69,1588,2017-11-28,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,986170.481
18237,38,3098,2017-02-21,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,1303844.3203
18238,18,1197,2017-12-23,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,38482.0,791619.7152
18239,15,2528,2017-02-05,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,718000.3859999999
18240,12,2360,2017-07-20,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38339.0,1252445.044
